rank,year,make,model,trim,trim_tier,price,price_history,trend,weeks_tracked,price_first_seen,price_last_week,price_change_week,price_change_total,mileage,engine,fuel,accident_flag,days_on_market,dealer,seller_type,dealer_address,location,distance_km,distance_method,listing_id,url_region_hint,url_region_status,url,score,source
72,2017,Ford,F-150,lariat,3,24980,No change noted,Unchanged for 8 weeks,8,24980,24980,0,0,237906,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1738785880,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2017-ford-f150-lariat-4wd/1738785880,,Kijiji
73,2017,Ford,F-150,lariat,3,24995,No change noted,Unchanged for 6 weeks,6,24995,24995,0,0,227339,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739064838,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-lariat-502a-sport-fx4-moonroof-power-boards/1739064838,,Kijiji
74,2017,Ford,F-150,lariat,3,25995,No change noted,Unchanged for 2 weeks,2,25995,25995,0,0,211797,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740057637,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-lariat-502a-fx4-off-road-sunroof-max-tow/1740057637,,Kijiji
75,2017,Ford,F-150,Unknown,1,25999,No change noted,Down $546 over 2 weeks,2,26545,26955,-956,-546,173420,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739922004,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-f-150/1739922004,,Kijiji
76,2017,Ford,F-150,xlt,2,26000,No change noted,First seen this week,0,26000,26000,0,0,136456,Unknown,Gas,Unknown,N/A,Unknown,Private,"West Kelowna, BC","West Kelowna, BC",,disabled_unverified_location,1740605576,la-ronge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/la-ronge/2017-ford-f-150-xlt/1740605576,,Kijiji
77,2017,Ford,F-150,xlt,2,26090,No change noted,"Up $2,500 over 10 weeks",10,23590,26090,0,2500,132724,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1737996276,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2017-ford-f-150-xlt-300a-crew-cab-short-bed/1737996276,,Kijiji
78,2017,Ford,F-150,lariat,3,26999,No change noted,"Down $1,000 over 8 weeks",8,27999,27999,-1000,-1000,164801,Unknown,Gas,Salvage/rebuilt,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1736957068,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-f-150-4wd-supercrew-145-lariat/1736957068,,Kijiji
79,2017,Ford,F-150,fx4,3,27900,No change noted,First seen this week,0,27900,27900,0,0,154659,3.5L,Gas,No accidents reported,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740883970,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-xlt-302a-sport-3-5l-eco-max-tow-pkg-fx4/1740883970,,Kijiji
80,2017,Ford,F-150,xl,1,27900,No change noted,Unchanged for 5 weeks,5,27900,27900,0,0,171355,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1739390788,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2017-ford-f-150/1739390788,,Kijiji
81,2017,Ford,F-150,platinum,3,27970,No change noted,Unchanged for 4 weeks,4,27970,27970,0,0,165720,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1739504865,oakville-halton-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2017-ford-f-150-platinum/1739504865,,Kijiji
82,2017,Ford,F-150,lariat,3,28499,No change noted,Unchanged for 10 weeks,10,28499,28499,0,0,222423,5.0L,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1734645717,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2017-ford-f-150-lariat-fx4-502a-sport-5-0l/1734645717,,Kijiji
83,2017,Ford,F-150,sport,2,29000,No change noted,Unchanged for 1 weeks,1,29000,29000,0,0,161000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740496648,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-f150-reg-cab-short-bed-5-0-4x4/1740496648,,Kijiji
84,2017,Ford,F-150,raptor,3,29888,No change noted,"Down $4,000 over 4 weeks",4,33888,29888,0,-4000,230238,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739508544,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-ford-f-150-raptor/1739508544,,Kijiji
85,2017,Ford,F-150,platinum,3,36989,No change noted,"Down $1,000 over 5 weeks",5,37989,32788,4201,-1000,182000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1738655926,st-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/st-albert/2017-ford-f-150-4wd-supercrew-styleside-5-1-2-ft-box-platinum-fo/1738655926,,Kijiji
86,2017,Ford,F-150,limited,3,42999,No change noted,"Down $2,500 over 10 weeks",10,45499,43999,-1000,-2500,93593,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1737245617,strathcona-county,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/strathcona-county/2017-ford-f-150-limited-spray-in-bed-liner/1737245617,,Kijiji
87,2017,Ford,F-150,raptor,3,43495,No change noted,"Down $2,500 over 11 weeks",11,45995,43495,0,-2500,152630,Unknown,Gas,No accidents reported,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1735170265,oakville-halton-region,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/oakville-halton-region/2017-ford-f-150/1735170265,,Kijiji
88,2017,Ford,F-150,xlt,2,46049,No change noted,First seen this week,0,46049,46049,0,0,203374,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740649125,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-f-150-xlt-301a-4x4-supercrew-145/1740649125,,Kijiji
89,2017,Ford,F-150,xlt,2,46774,No change noted,Unchanged for 1 weeks,1,46774,46774,0,0,110000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740516434,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2017-ford-f-150-xlt-supercrew/1740516434,,Kijiji
90,2017,Ford,F-150,raptor,3,47000,No change noted,Unchanged for 1 weeks,1,47000,47000,0,0,215000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740353594,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2017-f150-raptor-r-lite/1740353594,,Kijiji
91,2017,Ford,F-150,raptor,3,57888,No change noted,Unchanged for 9 weeks,9,57888,57888,0,0,109943,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Olds, AB","Olds, AB",,disabled_unverified_location,1738199756,medicine-hat,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/medicine-hat/2017-ford-f-150-raptor/1738199756,,Kijiji
92,2018,Ford,F-150,xlt,2,50,No change noted,First seen this week,0,50,50,0,0,200,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740915175,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/delivery-truck/1740915175,,Kijiji
93,2018,Ford,F-150,xlt,2,3999,No change noted,Unchanged for 7 weeks,7,3999,3999,0,0,275000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738444917,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/ford-f150/1738444917,,Kijiji
94,2018,Ford,F-150,xlt,2,8000,No change noted,Unchanged for 2 weeks,2,8000,8000,0,0,381996,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740152716,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-xlt-supercrew-145-xtr-pkg-rear-cam/1740152716,,Kijiji
95,2018,Ford,F-150,Unknown,1,13500,No change noted,Unchanged for 1 weeks,1,13500,13500,0,0,215083,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740417127,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150/1740417127,,Kijiji
96,2018,Ford,F-150,xlt,2,14995,No change noted,Unchanged for 4 weeks,4,14995,14995,0,0,279463,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1739754510,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2018-ford-f-150-xlt-supercrew-6-5-ft-bed-4wd/1739754510,,Kijiji
97,2018,Ford,F-150,Unknown,1,15500,No change noted,Unchanged for 7 weeks,7,15500,15500,0,0,184909,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1738853940,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/f150-supercrew-cup/1738853940,,Kijiji
98,2018,Ford,F-150,Unknown,1,15900,No change noted,Unchanged for 5 weeks,5,15900,15900,0,0,190000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Camrose, AB","Camrose, AB",,disabled_unverified_location,1738226566,st-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/st-albert/ford-f150-supercrew-cab/1738226566,,Kijiji
99,2018,Ford,F-150,xlt,2,15909,No change noted,"Down $1,000 over 2 weeks",2,16909,16909,-1000,-1000,262174,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1739921396,prince-george,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/prince-george/2018-ford-f-150-xlt-4wd-v6-6-seats-backup-camera-ac/1739921396,,Kijiji
100,2018,Ford,F-150,Unknown,1,17005,No change noted,Unchanged for 1 weeks,1,17005,17005,0,0,193166,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1740393889,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2018-ford-f-150-2018-ford-f-150-super-cab-v6-as-traded/1740393889,,Kijiji
101,2018,Ford,F-150,xlt,2,17500,No change noted,First seen this week,0,17500,17500,0,0,281068,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740700975,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-xlt-300a-supercrew-157/1740700975,,Kijiji
102,2018,Ford,F-150,xlt,2,17900,No change noted,"Down $2,000 over 3 weeks",3,19900,17900,0,-2000,172000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1739611507,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2018-ford-f-150-xlt-crew-cab-4x4/1739611507,,Kijiji
103,2018,Ford,F-150,xlt,2,18064,No change noted,First seen this week,0,18064,18064,0,0,244890,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1740516916,prince-george,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/prince-george/2018-ford-f-150-xlt/1740516916,,Kijiji
104,2018,Ford,F-150,fx4,3,18900,No change noted,Unchanged for 4 weeks,4,18900,18900,0,0,198000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739379519,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f150-xlt-fx4-5-0-v8/1739379519,,Kijiji
105,2018,Ford,F-150,xl,1,19608,No change noted,Unchanged for 6 weeks,6,19608,19608,0,0,254544,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1739161960,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2018-ford-f-150/1739161960,,Kijiji
106,2018,Ford,F-150,Unknown,1,19900,No change noted,Unchanged for 10 weeks,10,19900,19900,0,0,221000,3.3L,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1724551116,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2018-ford-f-150-ext-cab-4x4-3-3-l-v6/1724551116,,Kijiji
107,2018,Ford,F-150,xlt,2,19998,No change noted,Unchanged for 4 weeks,4,19998,19998,0,0,232104,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739456996,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xlt-4wd-supercrew-5-5-box/1739456996,,Kijiji
108,2018,Ford,F-150,xlt,2,19999,No change noted,Unchanged for 2 weeks,2,19999,19999,0,0,180,Unknown,Gas,Unknown,N/A,Unknown,Private,"Prince Albert, SK","Prince Albert, SK",,disabled_unverified_location,1740083853,owen-sound,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/owen-sound/2018-ford-f150-xlt/1740083853,,Kijiji
109,2018,Ford,F-150,sport,2,19999,No change noted,"Down $2,000 over 10 weeks",10,21999,19999,0,-2000,201077,3.5L,Gas,No accidents reported,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1737238336,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-sport-crew-cab-4x4-3-5l-ecoboost-v6-clean-ca/1737238336,,Kijiji
110,2018,Ford,F-150,lariat,3,19999,No change noted,Unchanged for 1 weeks,1,19999,19999,0,0,268000,5.0L,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740403211,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-lariat-fx4-supercrew-5-0l-v8-6-5-box-decked/1740403211,,Kijiji
111,2018,Ford,F-150,xlt,2,20977,No change noted,"Down $2,000 over 10 weeks",10,22977,20977,0,-2000,212167,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1733601033,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xlt-5-0-v8-backup-camera/1733601033,,Kijiji
112,2018,Ford,F-150,lariat,3,21500,No change noted,Unchanged for 9 weeks,9,21500,21500,0,0,298000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1738365494,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2018-ford-f150-lariat/1738365494,,Kijiji
113,2018,Ford,F-150,xlt,2,21557,No change noted,Unchanged for 3 weeks,3,21557,21557,0,0,197313,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1739681942,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2018-ford-f-150-xlt/1739681942,,Kijiji
114,2018,Ford,F-150,xlt,2,21995,No change noted,Unchanged for 7 weeks,7,21995,21995,0,0,188000,5.0L,Gas,Unknown,N/A,Unknown,Private,"Prince Albert, SK","Prince Albert, SK",,disabled_unverified_location,1738856563,owen-sound,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/owen-sound/2018-ford-f-150-xlt-5-0l-v8-certified-one-owner-no-acciden/1738856563,,Kijiji
115,2018,Ford,F-150,xlt,2,22000,No change noted,First seen this week,0,22000,22000,0,0,203800,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1740630818,prince-albert,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/prince-albert/2018-ford-f-150/1740630818,,Kijiji
116,2018,Ford,F-150,lariat,3,22500,No change noted,First seen this week,0,22500,22500,0,0,209110,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740744009,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-lariat/1740744009,,Kijiji
117,2018,Ford,F-150,xl,1,22977,No change noted,Unchanged for 2 weeks,2,22977,22977,0,0,184807,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1740196834,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f-150-xl-heated-seats-power-seats-power-windows/1740196834,,Kijiji
118,2018,Ford,F-150,xlt,2,23298,No change noted,"Down $1,701 over 4 weeks",4,24999,23298,0,-1701,172499,Unknown,Gas,Unknown,N/A,Unknown,Private,"Moose Jaw, SK","Moose Jaw, SK",,disabled_unverified_location,1739401679,ottawa,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/ottawa/2018-ford-f-150-xlt-4x4-xlt-supercrew-sync-3-carplay/1739401679,,Kijiji
119,2018,Ford,F-150,xlt,2,23499,No change noted,Up $500 over 11 weeks,11,22999,23499,0,500,180990,Unknown,Gas,Accident reported,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1732796828,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2018-f150-super-crew-cab-xlt-white/1732796828,,Kijiji
120,2018,Ford,F-150,Unknown,1,23505,No change noted,Unchanged for 2 weeks,2,23505,23505,0,0,173060,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Medicine Hat, AB","Medicine Hat, AB",,disabled_unverified_location,1740101890,lethbridge,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/lethbridge/2018-ford-f-150/1740101890,,Kijiji
121,2018,Ford,F-150,Unknown,1,23995,No change noted,Unchanged for 10 weeks,10,23995,23995,0,0,175207,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1724344322,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f150-xtr-super-cab-4x4-6-5-ft-box-we-finance/1724344322,,Kijiji
122,2018,Ford,F-150,xlt,2,24000,No change noted,"Down $1,000 over 1 weeks",1,25000,25000,-1000,-1000,155000,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1738937467,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-f-150-xlt-2-7-twin-turbo/1738937467,,Kijiji
123,2018,Ford,F-150,xlt,2,24000,No change noted,"Down $2,500 over 3 weeks",3,26500,24000,0,-2500,170052,Unknown,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1739689342,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-xlt-302a-4x4-supercrew-145/1739689342,,Kijiji
124,2018,Ford,F-150,lariat,3,24297,No change noted,Down $698 over 11 weeks,11,24995,24297,0,-698,253927,Unknown,Gas,Unknown,N/A,Unknown,Private,"Saskatoon, SK","Saskatoon, SK",,disabled_unverified_location,1736016526,saskatoon,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/saskatoon/2018-ford-f-150-lariat/1736016526,,Kijiji
125,2018,Ford,F-150,xl,1,24399,No change noted,"Down $2,000 over 7 weeks",7,26399,24399,0,-2000,188579,Unknown,Gas,Unknown,N/A,Unknown,Private,"Regina, SK","Regina, SK",,disabled_unverified_location,1738752093,winnipeg,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/winnipeg/2018-ford-f-150-xl/1738752093,,Kijiji
126,2018,Ford,F-150,sport,2,24600,No change noted,Unchanged for 3 weeks,3,24600,24600,0,0,90000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Calgary, AB","Calgary, AB",,disabled_unverified_location,1739546045,calgary,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/calgary/2018-ford-f150-xlt-sport/1739546045,,Kijiji
127,2018,Ford,F-150,Unknown,1,24626,No change noted,"Down $5,374 over 3 weeks",3,30000,24900,-274,-5374,185180,Unknown,Gas,Unknown,N/A,Unknown,Private,"Carstairs, AB","Carstairs, AB",,disabled_unverified_location,1739876277,guelph,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/guelph/2018-ford-f-150-t/1739876277,,Kijiji
128,2018,Ford,F-150,lariat,3,24999,No change noted,Unchanged for 1 weeks,1,24999,24999,0,0,171000,Unknown,Gas,Unknown,N/A,Unknown,Private,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740414907,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f150-lariat/1740414907,,Kijiji
129,2018,Ford,F-150,xlt,2,25499,No change noted,Unchanged for 1 weeks,1,25499,25499,0,0,127055,5.0L,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740469086,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-xlt-crew-cab-4x4-5-0l-v8-low-kms-127-055-kms/1740469086,,Kijiji
130,2018,Ford,F-150,lariat,3,25900,No change noted,First seen this week,0,25900,25900,0,0,189184,3.5L,Gas,Unknown,N/A,Unknown,Dealer,"Edmonton, AB","Edmonton, AB",,disabled_unverified_location,1740704400,edmonton,unverified_url_evidence,https://www.kijiji.ca/v-cars-trucks/edmonton/2018-ford-f-150-lariat-4wd-supercrew-5-5-box-3-5l-engine-no-a/1740704400,,Kijiji
